"date","year","doy","zona","LAI","P30","P60","T2m_C","GDA","SM_sup","SM_root","Rad7","Rad30","LAI_max_zy","LAI_norm","LAI_hayedo","LAI_hayedo_norm","LAI_hayedo_anom","GDA2","LAI_norm_clim_A","LAI_norm_res_A","LAI_clim_A","LAI_res_A"
2020-05-28,2020,148,"hayedo_cercano",3.79325422198672,83.6653482726214,NA,20.1187925942539,476.41417614839,0.295818172910678,0.311202686537737,24.1773728751123,612.509545490566,3.79325422198672,1,4.0377086847113,1,0.0770801517682959,226970.467235149,NA,NA,NA,NA
2020-06-22,2020,173,"hayedo_cercano",3.42138010473341,105.78207876497,224.742378011372,16.7284594985674,713.370634430061,0.334570462848655,0.347844963053737,23.1291201617251,634.893113295597,3.79325422198672,0.90196435685807,3.63764892936418,0.900919113639392,-0.0780332066061823,508897.662067148,0.894771367243765,0.00719298961430492,3.39409526651024,0.0272848382231685
2020-06-27,2020,178,"hayedo_cercano",3.63597418180602,121.0636815332,204.729029805821,19.0864870387304,789.915843379024,0.363233524298518,0.351820932244355,24.5113053998203,616.045899408805,3.79325422198672,0.958536910268482,3.75542770625005,0.930088820045363,-0.0397998438304529,623967.039621195,0.868044892839187,0.0904920174292945,3.29271495463625,0.343259227169767
2020-07-22,2020,203,"hayedo_cercano",3.30043264214121,39.3314060676023,145.113484832572,21.1487905258403,1090.31971668268,0.23534819764911,0.248016361920339,23.5546993198562,661.602286949685,3.79325422198672,0.870079475035186,3.12483571435265,0.773913117155969,-0.104076758662796,1188797.08458699,0.811692620296991,0.0583868547381955,3.07895645889702,0.221476183244185
2020-07-27,2020,208,"hayedo_cercano",2.91474578564995,23.1246206500101,144.18830218321,21.9404144910896,1162.02282992269,0.197196486611036,0.223273092845701,24.7908439398023,674.013360691824,3.79325422198672,0.768402436292116,3.18382506509746,0.788522727544199,-0.0683568799056635,1350297.05726154,0.768668294772755,-0.000265858480639536,2.91575425445408,-0.00100846880413696
2020-08-06,2020,218,"hayedo_cercano",2.69686472806893,22.6665369328246,109.428034581212,24.4027541922324,1311.65186506468,0.191598972184603,0.204739196245525,21.0185183495058,675.246714773585,3.79325422198672,0.710963349737326,2.93278455942935,0.726348726081769,-0.0905771605686517,1720430.61512764,0.656828333706211,0.0541350160311149,2.49151684995159,0.205347878117345
2020-08-16,2020,228,"hayedo_cercano",2.44357190975972,29.3400811966505,71.3927252693121,17.7109926515656,1474.60429602169,0.256291403460553,0.218431953114284,18.51629355885,662.657689918239,3.79325422198672,0.644188806433304,2.73549107064085,0.677485991250119,-0.10363984832448,2174457.82984564,0.59906969586329,0.0451191105700142,2.27242365309772,0.171148256661992
2020-08-26,2020,238,"hayedo_cercano",2.40942777585502,42.2711635342958,65.3957841843059,19.5221082003612,1623.61635293621,0.234395996829499,0.218684393904744,18.6210306828392,596.082635018868,3.79325422198672,0.635187528926833,2.62534889977083,0.650207606534779,-0.0979740321097754,2636130.06152188,0.541354526592052,0.0938330023347811,2.05349534358692,0.355932432268098
2020-08-31,2020,243,"hayedo_cercano",2.48245471256767,58.3340603237811,80.0939899441571,14.823867196457,1673.80271375724,0.315814444104081,0.257625561840129,16.7091042785265,572.414048006289,3.79325422198672,0.654439319721493,2.60712029178931,0.645693014372512,-0.0860703861577122,2801615.52458111,0.562845527590145,0.0915937921313478,2.13501617385766,0.347438538710009
2020-09-10,2020,253,"hayedo_cercano",2.28742871169418,47.2790919850695,67.8879898307245,17.593765001277,1791.99343559297,0.203580406476867,0.214542402411407,19.7276479415993,568.757629735849,3.79325422198672,0.603025417710111,2.42753518123462,0.601216028889461,-0.0954360830657367,3211240.47320831,0.476027828532367,0.126997589177744,1.80569457036357,0.481734141330612
2020-09-15,2020,258,"hayedo_cercano",2.16127859941059,38.177863520809,67.5179447174594,22.2045046632395,1873.63519073103,0.181256582152169,0.199102995530614,19.4706140179694,565.830706710692,3.79325422198672,0.569768982759775,2.26135200045248,0.560058235259776,-0.117050902180023,3510508.8279457,0.414884691704319,0.154884291055456,1.57376310844507,0.587515490965526
2020-09-30,2020,273,"hayedo_cercano",2.12206757568098,95.874049448146,154.208109771927,14.4597581491531,2028.90906819278,0.354897209183475,0.35811851559445,11.3038931376909,488.445912082891,3.79325422198672,0.55943194194075,2.22882688636076,0.552002895800821,-0.0557563193037882,4116472.00699489,0.476269942785309,0.0831619991554406,1.80661297127574,0.315454604405231
2020-10-30,2020,303,"hayedo_cercano",1.38049884319497,166.93127105962,262.805320507766,11.2206314398808,2214.52716914883,0.377835253749503,0.38603043806128,8.48241018867924,264.459372719283,3.79325422198672,0.363935228805185,1.4031824847989,0.347519495428687,-0.0849177029250264,4904130.58289834,0.623763857182844,-0.259828628377659,2.36609488478154,-0.985596041586571
2021-04-23,2021,112,"hayedo_cercano",1.45389655830531,NA,NA,13.6607901559186,71.7082700005621,0.298154301113552,0.305966078360376,20.5100483225517,NA,4.1492367159663,0.350400967173241,1.51517336993256,0.346306780436796,-0.157018602638805,5142.07598647352,NA,NA,NA,NA
2021-05-08,2021,127,"hayedo_cercano",2.65720800406671,71.1651042710359,NA,18.9520088835583,163.092930529453,0.327908274012792,0.330947478112435,20.807024834681,550.407614754717,4.1492367159663,0.640408871791225,2.80316324720164,0.640688688463659,-0.078068275029097,26599.3039886851,NA,NA,NA,NA
2021-06-02,2021,152,"hayedo_cercano",3.99032431094028,110.084462062605,179.427660136638,18.0145731696043,352.144891668517,0.390406338673718,0.379187206052384,22.6447504690027,569.353650201258,4.1492367159663,0.961700810075616,4.35104486342173,0.994471238796062,0.049090237286061,124006.024728232,0.985566120531022,-0.0238653104554062,4.08934713331978,-0.099022822379506
2021-06-07,2021,157,"hayedo_cercano",4.13661835428566,166.786522141081,237.951626412117,14.7404008965323,393.096787240372,0.366064979345294,0.376485598662114,17.6918666684636,552.491611025157,4.1492367159663,0.996958871584239,4.3207894018071,0.987556075349876,0.0218106044098503,154525.084138702,0.989807627532307,0.00715124405193235,4.10694614990054,0.029672204385113
2021-06-12,2021,162,"hayedo_cercano",4.1492367159663,116.618931670673,215.129129302705,18.3612117551408,448.8152900168,0.322396520298732,0.334924305509971,23.3701051320755,564.018748987421,4.1492367159663,1,4.37523449012888,1,0.0221319727022183,201435.164552864,0.949173195631979,0.0508268043680209,3.93834427312727,0.210892442839028
2021-07-02,2021,182,"hayedo_cercano",3.92032342829349,189.12180114823,299.206263210836,18.6114151056958,678.745445025144,0.34228293700788,0.353932226229014,19.5074309218329,593.042475308176,4.1492367159663,0.944830024570073,4.19765056260837,0.959411563443932,6.87889138487607e-05,460695.379142381,0.903303880699844,0.0415261438702287,3.74802162747464,0.172301800818852
2021-07-17,2021,197,"hayedo_cercano",3.64385918384696,93.6290475948557,268.115290635053,17.2805707383706,839.531255947571,0.332554759219507,0.339829293936803,17.4531953207547,567.82403372327,4.1492367159663,0.878199879468278,3.94630508452501,0.90196424749997,-0.00149625038153378,704812.729712906,0.872015289239794,0.00618459022848394,3.61819785499773,0.0256613288492318
2021-07-22,2021,202,"hayedo_cercano",3.56426502415071,55.7607805264675,262.201537783414,22.3144925739281,914.343268574011,0.277316663250233,0.297230180704369,25.200301458221,603.445008119497,4.1492367159663,0.85901703569608,3.85170491720455,0.880342510988729,-0.00190674125575396,836023.612786607,0.884103947647488,-0.025086911951408,3.66835656030971,-0.104091536158996
2021-08-11,2021,222,"hayedo_cercano",3.17919376453503,52.2627352209102,205.365967992163,20.6618938430051,1148.83099678488,0.307414140841246,0.302637561062347,19.4156088203055,599.12708145283,4.1492367159663,0.766211711253173,3.47881120147786,0.795114229723349,-0.00699832701737635,1319812.65917373,0.793299782522782,-0.0270880712696094,3.29158858441161,-0.112394819876576
2021-08-26,2021,237,"hayedo_cercano",3.01017722611635,41.9797886258941,84.1292106318153,19.1369856652474,1340.76485258938,0.229100997093089,0.247521439938175,19.451253769991,558.966865257862,4.1492367159663,0.7254773425033,3.37091378608727,0.770453285119346,0.0190178199554515,1797650.38993903,0.684093152731547,0.0413841897717527,2.83846442645488,0.171712799661474
2021-08-31,2021,242,"hayedo_cercano",2.85451998981304,32.5400795195924,81.9704110164038,17.4801304079452,1398.34040221289,0.205783572086998,0.22877715168759,21.0726860422282,583.066843427673,4.1492367159663,0.68796267487676,3.18164864899052,0.727195000900808,-0.0078850960804846,1955355.8804609,0.649579418748868,0.0383832561278925,2.69525877420885,0.15926121560419
2021-09-05,2021,247,"hayedo_cercano",2.87861733647138,52.028302147366,108.171331836913,22.3270637048366,1465.19950126712,0.328721844175327,0.326014176854547,16.2282250260557,555.700483937107,4.1492367159663,0.693770332599833,3.18655136960955,0.728315562697001,0.0100999568682819,2146809.57851343,0.577187197507346,0.116583135092487,2.39488631188317,0.483731024588205
2021-09-25,2021,267,"hayedo_cercano",2.731526123015,107.291503890064,149.271292515959,17.7292995196969,1716.7502284236,0.385041800684899,0.369516677076712,11.7367664068017,452.015580243838,4.1492367159663,0.658320146571551,2.731526123015,0.624315366222698,-0.0131778420023578,2947231.34679247,0.567361799034124,0.0909583475374267,2.35411840778908,0.377407715225914
2022-05-28,2022,147,"hayedo_cercano",4.31320735358949,42.0025553359317,NA,14.4339207327341,401.460907405479,0.304889517010383,0.305546853527333,16.4342612955975,604.600928924528,4.38145402077395,0.984423739959183,4.5290228389207,0.966995252245542,0.0505542641353064,161170.86017483,NA,NA,NA,NA
2022-06-12,2022,162,"hayedo_cercano",4.38145402077395,45.8287947897484,157.086627043884,18.5246182031852,573.127208780894,0.276544810840919,0.276715445068647,20.6343352003594,643.787639641509,4.38145402077395,1,4.68360400777922,1,0.0221319727022183,328474.797444978,0.946768107316343,0.0532318926836567,4.14822093054173,0.233233090232215
2022-07-02,2022,182,"hayedo_cercano",4.05547377041668,99.443535503101,133.849101825983,18.3536081917881,834.193973688411,0.343565105142333,0.347674774173921,18.4028849757412,611.154895962264,4.38145402077395,0.92559998374702,4.38187329140923,0.935577235848967,-0.0237655386811165,695879.585738062,0.799159395905084,0.126440587841936,3.50148014842761,0.553993621989071
2022-07-12,2022,192,"hayedo_cercano",3.98859533511039,97.2104799666246,143.039274756373,23.7152999046214,964.931712291728,0.287137497396089,0.304434688836024,25.0639110395328,635.172333113208,4.38145402077395,0.910336001747164,4.29323015291088,0.916650969163928,-0.00733452789435141,931093.209386245,0.780199214358613,0.130136787388551,3.41840698475622,0.570188350354172
2022-07-17,2022,197,"hayedo_cercano",3.84243656930516,94.6730826469424,134.284764383935,27.9327968005615,1066.53148407526,0.225960069732346,0.255301593484619,29.2432606648697,657.088979811321,4.38145402077395,0.876977494477147,4.14355860421527,0.884694478297704,-0.0187660195837999,1137489.40652379,0.807755080878959,0.0692224135981881,3.5391417469177,0.303294822387459
2022-08-06,2022,217,"hayedo_cercano",3.41260693911683,10.1569634092095,114.003684177712,20.5367907941966,1361.94502868413,0.181018533446754,0.195065968691428,21.5172608014376,714.980534276729,4.38145402077395,0.778875442475605,3.47804466245623,0.742600069664169,-0.0781393928058693,1854894.26115741,0.623779996341213,0.155095446134391,2.73306337304757,0.679543566069258
2022-08-16,2022,227,"hayedo_cercano",3.39466888052489,22.7135186186112,117.386601265554,18.6389398138978,1532.99081251277,0.211411768035569,0.192099480758923,20.2907046460018,648.750628446541,4.38145402077395,0.774781354415593,3.68637487393652,0.787080818065243,0.00254748633301838,2350060.83124855,0.566079395241292,0.208701959174301,2.48025084235724,0.914418038167642
2022-09-05,2022,247,"hayedo_cercano",2.87162832058252,77.2642494189065,87.421212828116,21.6994608577193,1818.03595984277,0.277491795441889,0.278892537582845,17.0405333495058,553.725239018868,4.38145402077395,0.655405330506075,3.18804699427877,0.680682437922504,-0.0375331679062152,3305254.75128143,0.49595916045396,0.159446170052116,2.17302225771067,0.698606062871848
2022-09-10,2022,252,"hayedo_cercano",2.79888116196168,74.2740478547393,89.7035812357134,19.0113552645318,1883.69930627531,0.250532374192084,0.255552688234757,18.5127485489668,518.882350471698,4.38145402077395,0.63880190199218,3.06857637010571,0.65517417036303,-0.0452006282736575,3548323.0764621,0.502030005140221,0.136771896851959,2.19962138457079,0.599259777390894
2022-09-20,2022,262,"hayedo_cercano",2.78246179419578,61.1743195353121,98.9701044231149,13.762971704511,2017.3365146701,0.244732214969659,0.239627542735646,17.5240571284816,504.886400327044,4.38145402077395,0.635054431931316,3.02936084698823,0.646801232972861,-0.0134379582804404,4069646.6134213,0.467454138958944,0.167600292972372,2.04812881666909,0.734332977526691
2022-10-05,2022,277,"hayedo_cercano",2.51609483019014,70.4539818132477,147.718231232154,16.1815805319221,2145.47224876836,0.317818485715854,0.323055396289945,13.4577452651617,443.327917985456,4.38145402077395,0.574260238327388,2.79017734401169,0.595732973875963,0.00918132001919425,4603051.17023517,0.421349736268007,0.152910502059381,1.8461244961235,0.669970334066638
2022-10-15,2022,287,"hayedo_cercano",2.07093664663543,91.9427610994328,169.747901841243,17.0814815601213,2250.45621568772,0.349227735331473,0.351424120757065,10.2170476988853,383.970183626228,4.38145402077395,0.472659678001052,2.28756841674576,0.488420543868832,-0.0412035855556345,5064553.1787275,0.438095157455624,0.0345645205454288,1.91949378911554,0.151442857519893
2023-04-08,2023,97,"hayedo_cercano",1.31420555637768,NA,NA,12.456741587321,22.2882871935704,0.348395209642326,0.359784373697245,19.5873554797844,NA,2.59737169692237,0.505975158632432,1.31522929068378,0.451199901646673,0.190117957390118,496.767746023075,NA,NA,NA,NA
2023-04-18,2023,107,"hayedo_cercano",1.42594205515687,NA,NA,8.9506622634344,65.841329139534,0.357397487328487,0.365846459970534,15.4635648472597,NA,2.59737169692237,0.548994222446665,1.44454414176706,0.495562393041534,0.0714644344475716,4335.08062286045,NA,NA,NA,NA
2023-07-22,2023,202,"hayedo_cercano",2.49108794746852,24.1307788238122,196.802631284921,17.7446081677323,1088.67679727583,0.253047685203312,0.265080134073893,20.3942836999102,612.804409396226,2.59737169692237,0.959080269651129,2.86278842580884,0.982102410058583,0.0998531578141001,1185217.16892675,0.855356049142196,0.103724220508933,2.22167759283328,0.269410354635239
2023-07-27,2023,207,"hayedo_cercano",2.59737169692237,36.8238488644638,203.259253115179,19.1053367454801,1149.94215929364,0.285439939119031,0.267398803738928,20.0012141761006,584.671184773585,2.59737169692237,1,2.91495916972454,1,0.138937188928963,1322366.96972091,0.843647691138779,0.156352308861221,2.19126663513777,0.4061050617846
2023-08-11,2023,222,"hayedo_cercano",2.51177357972469,40.1441949584047,160.814958530973,21.2858642306218,1345.24279526525,0.235918159005027,0.247130858823188,24.949149163522,617.959301044025,2.59737169692237,0.967044332815708,2.81709917071177,0.966428346568566,0.164315789827841,1809678.17821306,0.754899820414898,0.21214451240081,1.96075542755744,0.55101815216726
2023-08-21,2023,232,"hayedo_cercano",2.34038764085891,48.872787514328,73.0035663381402,22.9323120820947,1504.92651350074,0.236081705153363,0.241760226915467,20.1682611230907,612.879523836478,2.59737169692237,0.901059961357106,2.62126862465868,0.899247115322848,0.131478986115356,2264803.81103748,0.617005272934268,0.284054688422838,1.60259203277133,0.737795608087581
2023-09-25,2023,267,"hayedo_cercano",2.01814207689145,186.597897427978,234.313240969851,18.1994674954525,1988.08530087421,0.359634063528769,0.368058861426587,14.7846116526842,459.646557669418,2.59737169692237,0.776993943255312,2.23023391332231,0.765099537752036,0.12760632952698,3952483.16355211,0.626008300649217,0.150985642606096,1.62597624214474,0.39216583474671
2023-09-30,2023,272,"hayedo_cercano",1.97736408377912,154.651673506837,231.531600468408,20.646679558744,2058.45863649861,0.320696530851928,0.332194905610954,17.5183827543555,472.507469603381,2.59737169692237,0.761294229132514,2.18530465125524,0.749686195934521,0.136792300345337,4237251.9581757,0.587495019677366,0.173799209455147,1.52594293619284,0.451421147586282
2023-10-05,2023,277,"hayedo_cercano",1.90745782901493,98.7381046346794,218.742106202125,18.9037397556585,2129.64973063119,0.305932726750084,0.312988544660044,15.1880486672282,467.291414266116,2.59737169692237,0.734380000858205,2.12155918799634,0.727817806174219,0.14126615231745,4535407.97517752,0.560916698160789,0.173463302697416,1.45690915613398,0.450548672880945
2023-10-10,2023,282,"hayedo_cercano",1.86750929775966,94.9340266095023,217.867338102855,18.1075169089456,2203.00719850249,0.275745877679789,0.290954826762841,15.9796782285455,451.927410338419,2.59737169692237,0.718999633349541,2.06590286506735,0.708724460542814,0.150032999048681,4853240.71665378,0.571609492883524,0.147390140466017,1.48468231850781,0.382826979251845
2024-04-12,2024,102,"hayedo_cercano",1.33568898850094,NA,NA,14.8686122638375,81.4188815350805,0.366772191829402,0.377599980596226,19.4376937610063,NA,3.40519649380491,0.392250194939108,1.33670385238718,0.346808331572804,0.00378716421076297,6629.03427042348,NA,NA,NA,NA
2024-07-31,2024,212,"hayedo_cercano",3.40519649380491,37.7755783382664,131.75575586147,23.4404421576414,1100.65509383724,0.250804751174255,0.253166134252488,23.5776714869721,662.86740027673,3.40519649380491,1,3.85430144173617,1,0.159556699695026,1211441.63558986,0.796142419217658,0.203857580782342,2.71102137448933,0.694175119315581
2024-08-05,2024,217,"hayedo_cercano",3.31877316359332,29.5366927009588,129.75071548222,20.2998308209753,1169.33278232791,0.213975114642449,0.231972844345765,21.9261311626235,669.538948320755,3.40519649380491,0.97462016351514,3.79761644445189,0.9852930555274,0.164553593057362,1367339.15582672,0.764818558208426,0.209801605306713,2.60435747280826,0.714415690785061
2024-08-10,2024,222,"hayedo_cercano",3.24624699859668,26.1966723282585,104.402225765012,23.3434824977531,1245.37685807186,0.195648429278808,0.21705656431506,21.5232363584906,650.07513909434,3.40519649380491,0.953321490992544,3.7174244042756,0.964487199683346,0.162374642942621,1550963.51862095,0.698882042770377,0.254439448222166,2.3798306816249,0.866416316971776
2024-08-20,2024,232,"hayedo_cercano",3.13574230202195,32.8239856433021,92.9134660129988,17.484451072421,1382.89982042613,0.25417041378701,0.244367781425172,18.1740164285714,624.868299861635,3.40519649380491,0.920869708319865,3.60762633469839,0.936000048058862,0.168231918851371,1912411.91333462,0.675568853900487,0.245300854419378,2.30044469262574,0.835297609396215
2024-09-14,2024,257,"hayedo_cercano",2.7428212254076,146.178251854235,186.292442734965,11.5295679368313,1663.75302525327,0.367657711420919,0.370546347440164,11.7750889541779,464.179996748428,3.40519649380491,0.805481043574911,3.14138687864423,0.815034040832363,0.133884438006111,2768074.1290394,0.638458734397919,0.167022309176993,2.17407744381091,0.568743781596694
2024-09-24,2024,267,"hayedo_cercano",2.48388590582126,175.189300763368,216.529151528686,14.7101835318832,1755.57379869985,0.396345952271915,0.394015785533177,12.9287348960018,408.876332668239,3.40519649380491,0.729439816568649,2.74153857506569,0.711293243797447,0.0738000355723906,3082039.36268143,0.672150447025491,0.0572893695431577,2.2888043455206,0.195081560300654
2024-09-29,2024,272,"hayedo_cercano",2.58118116797667,158.290404597691,235.546541667056,13.0623853055686,1801.23862291972,0.387616703345341,0.392991640282877,12.7116057945305,385.894592134827,3.40519649380491,0.758012400362984,2.58118116797667,0.669688452497888,0.0567945569087038,3244460.57669774,0.684386063549758,0.0736263368132262,2.33046902400858,0.250712143968097
2025-04-07,2025,96,"hayedo_cercano",1.32147077792333,NA,NA,11.4365432691274,35.1617146402037,0.372255801154882,0.379558347805991,16.5839902893082,NA,4.66723838980559,0.283137621770027,1.3206132081861,0.271415411454267,0.0267514094672719,1236.34617643911,NA,NA,NA,NA
2025-04-09,2025,98,"hayedo_cercano",1.32728668093823,NA,NA,13.8185129009703,52.8699333854693,0.353698496548635,0.36341492035104,18.3883409559748,NA,4.66723838980559,0.28438373403796,1.3288048653809,0.273098979356086,-0.00439816686080013,2795.22985618396,NA,NA,NA,NA
2025-04-29,2025,118,"hayedo_cercano",2.19499689807048,NA,NA,15.5629968487242,165.40015508064,0.376426862720673,0.388757699190696,18.8871893378257,NA,4.66723838980559,0.470298860856326,2.37418290943568,0.487947437779503,-0.106442365336073,27357.2113006998,NA,NA,NA,NA
2025-05-17,2025,136,"hayedo_cercano",4.25894629108734,181.001351609116,NA,13.071672773861,290.572103958611,0.3848379363054,0.395118516945989,18.7522028400719,533.664206559748,4.66723838980559,0.912519553402273,4.52459956875446,0.929905930068693,0.106862540925345,84432.1475989337,NA,NA,NA,NA
2025-05-29,2025,148,"hayedo_cercano",4.66723838980559,129.313006305361,NA,19.4213221991837,393.558576235183,0.31439423711045,0.33004042037628,25.1897594519317,603.27475,4.66723838980559,1,4.86565298967416,1,0.0770801517682959,154888.352928264,NA,NA,NA,NA
2025-06-18,2025,168,"hayedo_cercano",4.45101769019134,83.2414401353313,253.763110826557,21.3345577695835,644.269452999925,0.323246835912548,0.336091566385713,23.0100476621743,643.104744849057,4.66723838980559,0.953672668598516,4.69893971995043,0.965736711993739,-0.0167030298445285,415083.128068822,0.910923794968638,0.0427488736298778,4.25149850606502,0.199519184126314
2025-06-21,2025,171,"hayedo_cercano",4.5034058563212,81.2408983030927,230.694002175389,22.3657434075634,699.439565816917,0.29716521089182,0.310305154548501,25.2861784564241,664.277698477987,4.66723838980559,0.964897329041037,4.73453404849618,0.973052138848323,-0.00802260586778092,489215.706230158,0.906786983249364,0.0581103457916735,4.23219101959743,0.271214836723776
2025-06-28,2025,178,"hayedo_cercano",4.3445033846514,89.491152788319,218.80415909368,21.8803398388237,808.266629604126,0.279748448785746,0.2852780968888,24.3851447906559,658.645395849057,4.66723838980559,0.930850970488432,4.59928335905524,0.945255111454885,-0.0246335524209305,653294.944531613,0.912493964566631,0.0183570059218001,4.25882686189128,0.0856765227601146
2025-07-01,2025,181,"hayedo_cercano",4.33362474056653,76.4854487995271,211.248008133766,23.7382351601399,866.139001984668,0.242521551919933,0.261047383274422,27.2705210799641,682.373649698113,4.66723838980559,0.928520118027878,4.59016162932078,0.943380392942525,-0.0188386628851372,750196.770758997,0.926385019234059,0.00213509879381968,4.32365972550999,0.0099650150565429
2025-07-16,2025,196,"hayedo_cercano",3.92124840149015,47.319245215911,143.969615064596,19.9013947164988,1070.83151130197,0.293161482181189,0.284459343496359,20.1432411293801,712.625148974843,4.66723838980559,0.84016458427646,4.21905446464983,0.867109609666671,-0.0405360447628703,1146680.12559725,0.779987375605508,0.060177208670952,3.64038702298974,0.280861378500409
2025-08-07,2025,218,"hayedo_cercano",3.59213321207317,59.9405470375986,103.128254311113,22.059755191763,1342.56480366849,0.224868874379924,0.242429696788828,23.4775903755615,611.194576044025,4.66723838980559,0.76964853989873,3.92219860230148,0.806099121870205,-0.010826764780215,1802480.25204941,0.696140874806629,0.0735076650921016,3.24905541561034,0.343077796462829
2025-08-10,2025,221,"hayedo_cercano",3.64777146133068,48.695298498886,98.8877422692881,24.6442541310373,1395.10710349813,0.199484731166368,0.224841056879711,24.6319609209344,606.689323886792,4.66723838980559,0.781569561413087,3.9706307029659,0.816052996667114,0.01030280742755,1946323.83023094,0.658149564567229,0.123419996845858,3.071740913982,0.576030547348674
2025-08-15,2025,226,"hayedo_cercano",3.27561082261128,36.2733038274502,83.5925490433611,28.343155289496,1499.20760880716,0.179029992541427,0.205633170949588,22.942228245283,626.671550339623,4.66723838980559,0.701830622101077,3.64918809496062,0.749989385331196,-0.0379846491688687,2247623.4543053,0.575417691132743,0.126412930968334,2.68561153822803,0.58999928438325
2025-08-25,2025,236,"hayedo_cercano",2.93994680342938,56.9064175976831,115.06619769449,22.6893734746009,1642.65594475465,0.287351818204676,0.285291994142832,16.6644502273136,607.766174981132,4.66723838980559,0.629911428962138,3.28216624163574,0.674558224476987,-0.0801302913565868,2698318.55283778,0.57368285134081,0.0562285776213275,2.67751462735096,0.262432176078423
2025-09-06,2025,248,"hayedo_cercano",2.76696737199878,85.4676808166783,145.408227854277,22.4905768644385,1790.46538748751,0.30668707713641,0.31265408987769,17.1471732955975,541.756812823899,4.66723838980559,0.592848948543645,3.07976114308275,0.6329594711375,-0.0817801880693207,3205766.30379082,0.529264330711328,0.0635846178323168,2.47020280265067,0.296764569348106
2025-09-14,2025,256,"hayedo_cercano",2.70093346636978,104.011269919884,140.284573747334,17.6603400936167,1878.90688775661,0.32754767715806,0.320663962973989,11.4781586415094,446.083914880503,4.66723838980559,0.57870055925776,2.93392732915182,0.602987376078437,-0.0821345719410211,3530291.09285922,0.489240563335788,0.0894599959219715,2.2834023390509,0.417531127318877
2025-09-26,2025,268,"hayedo_cercano",2.56137458307733,105.749965912904,169.575418301178,11.9461723687514,2001.76934641633,0.360353685774893,0.361096343154427,11.9123265714286,418.135790792453,4.66723838980559,0.548798747600296,2.84588994850756,0.584893734622481,-0.0478261540750633,4007080.51625204,0.513127696968392,0.0356710506319046,2.39488928616341,0.166485296913924
2025-10-06,2025,278,"hayedo_cercano",2.35446291439663,84.4873271114971,169.955007928175,11.9895632066067,2089.57329278143,0.330185934182733,0.320404614042686,13.3494104107704,388.572122396226,4.66723838980559,0.504465964185451,2.61663485463668,0.537776709557726,-0.0433154276738287,4366316.54590541,0.479148167500235,0.0253177966852153,2.2362987217621,0.11816419263453
2018-04-19,2018,108,"hayedo_intermedio",1.32284158345798,NA,NA,16.8147170292757,93.515880032106,0.357319735880918,0.369543895781415,17.9843454528302,NA,4.43466321209052,0.298295838983088,1.3647074027881,0.335333739324066,-0.104791742808515,8745.21981817924,NA,NA,NA,NA
2018-04-24,2018,113,"hayedo_intermedio",1.78740186718561,NA,NA,16.5087249387985,147.01973611124,0.358709497271844,0.358228383574096,22.6735537915544,NA,4.43466321209052,0.403052448788556,1.94344864184675,0.477541119014464,-0.0413110264739248,21614.8028062185,NA,NA,NA,NA
2018-06-03,2018,153,"hayedo_intermedio",4.43466321209052,142.259942383889,335.562072612116,16.5692172924178,417.385116584347,0.408331071305825,0.408040185644442,15.8916442659479,521.507378465409,4.43466321209052,1,4.05879508695672,0.997320693709669,0.0471867131046513,174210.335546129,0.957365132719594,0.0426348672804063,4.24559193460974,0.18907127748078
2018-06-23,2018,173,"hayedo_intermedio",4.4211189174856,187.777250368341,272.446584728035,16.6167284471684,617.478712688904,0.322930675882463,0.334519063401772,20.6393058167116,507.357901044025,4.43466321209052,0.996945812126614,4.06969905724053,1,0.0210476797544259,381279.960623946,0.913870339257198,0.0830754728694157,4.05270717412458,0.368411743361023
2018-07-08,2018,188,"hayedo_intermedio",4.2529411253134,145.100023326316,311.928066363603,19.9408178693344,827.104015189599,0.373413261877416,0.376322040517875,20.4672349541779,596.528238125786,4.43466321209052,0.95902234778919,3.8213018175825,0.938964224095121,-0.000365763608699998,684101.051942756,0.890466594136994,0.0685557536521957,3.94891944661487,0.304021678698533
2018-07-13,2018,193,"hayedo_intermedio",3.74590244666412,108.249529614514,309.213565933099,19.3879198542181,897.273141848169,0.380269134569468,0.374812919388777,22.8811682596586,636.828081427673,4.43466321209052,0.844687018498139,3.49326133530441,0.858358636884816,-0.0616160753197095,805099.091082084,0.878647380930542,-0.033960362432403,3.89650521661236,-0.150602769948239
2018-07-23,2018,203,"hayedo_intermedio",3.69220351536552,151.274963596787,339.052213965128,20.1881881074086,1033.89893536518,0.37288008196049,0.380667129652555,19.7427851662174,631.089083679245,4.43466321209052,0.832578109945129,3.37517513997751,0.829342684190032,-0.0486471916287321,1068947.00854925,0.855542828363881,-0.0229647184187526,3.79404430731318,-0.10184079194766
2018-08-02,2018,213,"hayedo_intermedio",3.61841791708735,108.498522767936,249.961217784506,21.6150812336984,1183.3021305884,0.317928564123638,0.32587616648564,18.114983230009,593.484373037736,4.43466321209052,0.815939732970524,3.31874949515125,0.815477864203928,-0.0209436219749821,1400203.93225504,0.797218416931566,0.0187213160389583,3.53539518556746,0.0830227315198888
